,Abdelheq Et-tahir Guettala,Abdellah Sabry,Abdelmajid Ben Hamadou,Abdelmalek Amine,Abdelmalek Toumi,Abderrahmane Maaradji,Abdessamad Imine,Adel M. Alimi,Adina Magda Florea,Adnan El Moussawi,Adriana Prado,Adrien Gressin,Adrien Guille,Adrien Martins,Aghiles Salah,Ahlame Douzal-Chouakria,Ahmed Amrani,Aimene Belfodil,Alain Boucher,Alain Casali,Alain Gély,Alain Lelu,Alain Simac-Lejeune,Alain-Jérôme Fougères,Albert Bifet,Aldo Napoli,Alexandre Blansché,Alexandre Lefevre,Alexandre Passant,Alexandre Pauchet,Alexandre Termier,Alexis Bondu,Ali Jaffal,Ali Khenchaf,Allel HadjAli,Alpha Diallo,Amedeo Napoli,Amine Abdaoui,Amine Louati,Amélie Cordier,Andres Jacome,André Péninou,Andrés Troya-Galvis,Anna Sansone,Annabelle Mercier,Anne Laurent,Anne Poupon,Anne Toulet,Anne-Elisabeth Laques,Anne-Sophie Libert,Annie Morin,Ansaf Salleb-Aouissi,Anthony Barré,Anthony Perez,Antoine Collin,Antoine Cornuéjols,Antoine Lambert,Antoine Zimmermann,Antonio Irpino,Antonio Penta,Armelle Brun,Arnaud Giacometti,Arnaud Martin,Arnaud Sallaberry,Arnaud Soulet,Athanasiadis Marios - Lazaros,Audrey Laplante,Aurélie Bertaux,Aurélie Névéol,Ayoub Karine,Azeddine Beghdadi,Ba-Hung Ngo,Badre Belabbess,Bart Goethals,Bashar Saleh,Bassem Makni,Beniamino Murgante,Benjamin Duthil,Benjamin Gras,Benjamin Renoust,Benoît Favre,Benoît Frénay,Benoît Macq,Benoît Otjacques,Bernard Gibaud,Bernhard Pfahringer,Bertjan Broeksema,Bertrand Jouve,Bich-Liên Doan,Bilal Idiri,Billel Arres,Blaise Ngonmang,Boris Baldassari,Boris Chidlovskii,Brahim Douar,Brice Olivier,Brigitte Trousse,Bruno Bouzy,Bruno Crémilleux,Bruno Defude,Bruno Faivre,Bruno Gaume,Bruno Mermet,Bruno Pinaud,Béatrice Bouchou,Béatrice Fuchs,Bénédicte Le Grand,Camille Kurtz,Carl Frélicot,Catherine Dominguès,Catherine Faron-Zucker,Catherine Roussey,Cecilia Zanni,Celine Robardet,Celson Lima,Chabane Djeraba,Charles Bouveyron,Chedy Raïssi,Cheikh Niang,Cheikh Talibouya Diop,Chiheb-Eddine Ben N&#146;Cir,Chiheb-Eddine Ben N’Cir,Chiraz Latiri,Chowdhury Farhan Ahmed,Christian Bac,Christian Ernst,Christian Lautier,Christian Sallaberry,Christian Surace,Christine Largeron,Christine Martin,Christine Parent,Christophe Collet,Christophe Coppens,Christophe Cruz,Christophe Ducottet,Christophe Lejeune,Christophe Marsala,Christophe Moulin,Christophe Nicolle,Christophe Roche,Christophe Salperwyck,Christopher Kermorvant,Ciprian-Octavian Truica,Claire Goiran,Claire Nédellec,Claude Grasland,Claude Pasquier,Claudia Marinica,Claudia d’Amato,Clément Chatelain,Clément Christophe,Clément Iphar,Clément Mallet,Cristian Martinez,Cristina Nica,Cyril Ray,Cyril de Runz,Cécile Barat,Cécile Bothorel,Cécile Favre,Cédric Lopez,Cédric Maigrot,Cédric Pruski,Cédric Wemmert,Cédrick Fairon,Célia Da Costa Pereira,Céline Rouveirol,Damien M. de Vienne,Damien Nouvel,Damien Raclot,Damien Sileo,Dan Archambault,Dan Simovici,Daniel Keim,Daniel Rocacher,David Auber,David Combe,David Da Costa,David Gross-Amblard,David Taniar,David Werner,David William Pearson,Davide Buscaldi,Denis Cavallucci,Denis Maurel,Dhouha Grissa,Dhouha-Grissa,Didier Devaurs,Didier Dubois,Didier Parigot,Dino Ienco,Djamal Belkasmi,Domingo S. Rodríguez,Dominic Forest,Dominique Cardon,Dominique Fournier,Dominique Gay,Dominique Laurent,Donato Malerba,Duc Kinh Le Tran,Dumitru-Clementin Cercel,Edmond Lassalle,Edwin Diday,Einoshin Suzuki,Elena Cabrio,Elias Egho,Elisa Fromont,Elod Egyed-Zsigmond,Elsa Negre,Elvira Romano,Emmanuel Blanchard,Emmanuel Viennet,Emmanuelle Claeys,Emmanuelle Grislin-Le Strugeon,Engelbert Mephu Nguifo,Enrique Baca-García,Eric Anquetil,Eric Desjardin,Erick Stattner,Estelle Chaix,Estelle Delpech,Etienne Cuvelier,Eugen Barbu,Fabian Suchanek,Fabien De Marchi,Fabien Gandon,Fabien Jourdan,Fabien Labernia,Fabien Picarougne,Fabien Rico,Fabien Torre,Fabio Porto,Fabrice Clérot,Fabrice Guillet,Fabrice Popineau,Fabrice Rossi,Fadi Badra,Fadi Dornaika,Fadila Bentayeb,Faiza Abbaci,Faiza Ghozzi,Fanny Chevalier,Faraz Zaidi,Fatiha Saïs,Fatima-Zahra Aazi,Fatma Bouali,Fatma Hamdi,Fatma Karem,Fayrouz Soualah Alila,Fayrouz Soualah-Alila,Fayçal Hamdi,Faïez Gargouri,Federico Del Razo López,Filip Florea,Filipe Afonso,Filipe M. de Melo,Fionn Murtagh,Flavien Balbo,Flavien Bouillot,Florence D'Alche-Buc,Florence Mendes,Florence Sedes,Florent Domenach,Florent Lalys,Florent Masseglia,Florian De Vuyst,Fosca Giannotti,Francesca Bugiotti,Francisco de Assis Tenório de Carvalho,Franck Meyer,Franck Ravat,Franck Thollard,Francois Queyroi,Frank Meyer,François Brémond,François Jacquenet,François Nel,François Petitjean,François Poulet,François Rioult,François Rousselot,François Scharffe,Françoise Fessant,Françoise Fogelman-Soulié,Freddy Limpens,Freddy Lécué,Frederic Cherqui,Frédéric Flouvat,Frédéric Fürst,Frédéric Gilbert,Frédéric Lemoine,Frédéric Rayar,Frédérique Laforest,Frédérique Segond,Fundulaki Irini,Gamze Saygi,Gaël Dias,Gaële Simon,Georges Hébrail,Georgis Christos,Germain Forestier,Gianluca Quercini,Giap NGuyen,Gilbert Ritschard,Gilles Bernard,Gilles Falquet,Gilles Goncalves,Gilles Hubert,Gilles Venturini,Gilles Zurfluh,Giuseppe Las Casas,Gouenou Coatrieux,Goverdhan Singh,Grégory Smits,Gu&#776;nce Keziban Orman,Guillaume Beslon,Guillaume Bosc,Guillaume Cabanac,Guillaume Chaslot,Guillaume Cleuziou,Guillaume Wisniewski,Guillem Lefait,Guy Lapalme,Guy Melançon,Guénaël Cabanes,Géraldine Polaillon,Gérard Dray,Güray Erus,Hajer Baazaoui Zghal,Hajer Baazaoui-Zghal,Hakim Hacid,Hamdi Ben Hamadou,Hamid Azzoune,Hassan Badir,Hassan Saneifar,Hatem Haddad,Hatim Chahdi,Helen Purchase,Hemza Ficel,Henda Ben Ghezela,Henda Hajjami Ben Ghezala,Herman Akdag,Hervé Martin,Hicham Hajji,Hicham Laanaya,Hiroshi Ishikawa,Hong Diep Tran,Houssem Jerbi,Howard J. Hamilton,Hugo Alatrista Salas,Hussein T. Al-Natsheh,Hélène Kirchner,Ibrahim Chahid,Ibrahim Louhi,Ioanna Giannopoulou,Ioannis Partalas,Isabelle Bloch,Isabelle Tellier,Ismail Kassou,Issam Falih,Jacques Blanc-Talon,Jean Lieber,Jean Martinet,Jean Petit,Jean-Charles Lamirel,Jean-Daniel Fekete,Jean-Daniel Zucker,Jean-Hugues Chauchat,Jean-Louis Ermine,Jean-Luc Peiry,Jean-Marc Ogier,Jean-Marc Petit,Jean-Marc Vincent,Jean-Philippe Domenger,Jean-Pierre Cahier,Jean-Robert Kala Kamdjoug,Jean-Stéphane Bailly,Jean-Yves Antoine,Jerry Lonlac,Jessica Pinaire,Jesús S. Aguilar-Ruiz,Jian Pei,Jim Hendler,Johann Daigremont,Jonathan Dubois,Jordan Frery,Jorge Galicia,Jorge López Castroman,Josiane Mothe,José L Balcazar,José L. Balcázar,José de Macedo,João Gama,Juan-Manuel Torres-Moreno,Jules Chevalier,Julie Bernauer,Julien Ah-Pine,Julien Aligon,Julien Blanchard,Julien Cumin,Julien Jacques,Julien Longhi,Julien Saunier,Julien Velcin,Juliette Dibie-Barthélemy,Julio Cesar Dos Reis,Jun Jo,Juraj Macko,Justine Reynaud,Jérémie Mary,Jérémie Sublime,Jérémy Ferrero,Jérémy Sanhes,Jérôme Azé,Jérôme Darmont,Jérôme David,Jérôme Euzenat,Jérôme Gensel,Kaixun Hua,Kamel Smaïli,Karim Baïna,Karim Benzeroual,Karim Sehaba,Karima Dhouib,Karine Clément,Karine Zeitouni,Katharina Morik,Kavé Salamatian,Kevin Dalleau,Kevin Guelton,Khalil Laghmari,Khanh-Chuong Duong,Konstantin Todorov,Lakhdar Sais,Lamia Hadrich Belguith,Lamine Diop,Laszlo Szathmary,Laura Diosan,Laure Berti-Equille,Laurent Candillier,Laurent Demagistri,Laurent Heutte,Laurent Kevers,Laurent Pierre,Laurent Riffaud,Laurent Thiry,Laurent Vercouter,Le Hoai Minh,Le Thi Hoai An,Leoncio Jiménez,Liliana Ibanescu,Lina Fahed,Lionel Martin,Lionel Tabourier,Lionel Vinceslas,Lisa Di-Jorio,Livio De Luca,Loic Martin,Lotfi Lakhal,Louis Ferré,Louise Deléger,Lucas Létocart,Luciano Gervasoni,Lucile Sautot,Ludovic Denoyer,Ludovic Journaux,Luigi Lancieri,Lydia Boudjeloud,Lydia Boudjeloud-Assala,Lylia Abrouk,Léa Laporte,Madenda Sarifuddin,Maguelonne Teisseire,Maher Jaoua,Mahfoud Bala,Malika Charrad,Malika Smail-Tabbone,Manuel Pozo,Manuel Zacklad,Marc Barbier,Marc Boullé,Marc Boyer,Marc Le Goc,Marc Plantevit,Marc Tommasi,Marcin Detyniecki,Marco Attene,Marco Dinarelli,Maria Fernandez,Maria Rifqi,Maria-Luisa Damiani,Marian-Andrei Rizoiu,Marianne Huchard,Maribel Fernández,Marie Agier,Marie Al Ghossein,Marie Arcadias,Marie Chavent,Marie Pailloux,Marie Plasse,Marie-Christine Jaulent,Marie-Christine Rousset,Marie-Odile Cordier,Mariem Mahfoudh,Mario Cataldi,Mark Larsen,Marouen Kachroudi,Martine Adda-Decker,Marwan Ghanem,Masaharu Hirota,Masaki Endo,Massih-Reza Amini,Mathias Géry,Mathieu Lafourcade,Mathieu Roche,Matthias Studer,Matthieu Exbrayat,Max Chevalier,Maxime Lefrançois,Mehdi Kaytoue,Mehdi Khiari,Mehdi Mtir,Mehwish Alam,Menaouer Brahami,Michael Ley,Michaël Aupetit,Michaël Rusinowitch,Michel Beigbeder,Michel Buffa,Michel Liquiere,Michel Lutz,Michel Plu,Michel Soto,Michel Tenenhaus,Michel Verleysen,Michel Volle,Michel Walter,Mickaël Coustaty,Miguel Couceiro,Mimoun Malki,Minh Thu Tran Nguyen,Minyar Sassi-Hidri,Mira Abboud,Moditha Hewasinghage,Moez Baccouche,Mohamed Anis Bach Tobji,Mohamed Ben Ahmed,Mohamed Elati,Mohamed Hamdaoui,Mohamed K. El Mahrsi,Mohamed Mosbah,Mohamed Nabil Saidi,Mohamed Nader Jelassi,Mohamed Ramzi Haddad,Mohamed Ramzi Temanni,Mohamed Salah Gouider,Mohamed Tmar,Mohammad Ghoniem,Mohammed El Hassouni,Mohammed Ramdani,Mohammed Zaki,Mohand Boughanem,Mondher Maddouri,Mostéfa Mokaddem,Mouhamadou Thiam,Mouna Chebbah,Mounia Lalmas,Mounir Ben Ayed,Mourad Oussalah,Moussa Lo,Mustapha Lebbah,Myriam Lamolle,Nacim Fateh Chikhi,Nacim Ihaddadene,Nacéra Bennacer,Nacéra Bennacer Seghouani,Nada Matta,Nadia Essoussi,Najeh Hajlaoui,Narjès Bellamine Ben Saoud,Nathalie Aussenac-Gilles,Nathalie Pernelle,Nesrine Ben Mustapha,Nesrine Ben Yahia,Nguyen-Khang Pham,Nhan Le Thanh,Nhat-Quang Doan,Nicolas Béchet,Nicolas Dugué,Nicolas Durand,Nicolas Faure,Nicolas Greffard,Nicolas Jay,Nicolas Labroche,Nicolas Lachiche,Nicolas Loménie,Nicolas Médoc,Nicolas Paparoditis,Nicolas Turenne,Nicolas Usunier,Nicole Vincent,Nida Meddouri,Nistor Grozavu,Noorani Bakerally,Nouha Othman,Nourdine Badji,Noureddine Ellouze,Noël Crespi,Oana Andrei,Olivier Bousquet,Olivier Champalle,Olivier Couturier,Olivier Curé,Olivier Faber,Olivier François,Olivier Gerbé,Olivier Parisot,Olivier Pivert,Olivier Sebastien,Olivier Teste,Olivier Teytaud,Ollivier Haemmerlé,Omar Boussaid,Oscar Corcho,Otman Manad,Oumar Sy,Oussama Ahmia,Paola Salle,Paolo Simonetto,Pascal Barbry,Pascal Cuxac,Pascal Francq,Pascal Poncelet,Patrice Bellot,Patrice Buche,Patrick Bosc,Patrick Gallinari,Patrick Gros,Patrick Marcel,Patrick Marty,Patrick Mary,Patrick Reuther,Paula Brito,Peggy Cellier,Perrine Pittet,Peter Sturm,Pham Dinh Tao,Philippe Bessières,Philippe Bouché,Philippe Collet,Philippe Fournier-Viger,Philippe Lamarre,Philippe Lenca,Philippe Leray,Philippe Martin,Philippe Muller,Philippe Pinheiro,Philippe Preux,Philippe-Henri Gosselin,Phillipe Lamarre,Pierre Chauveau Thoumelin,Pierre Gaillard,Pierre Gançarski,Pierre Héroux,Pierre Jannin,Pierre Maillot,Pierre Maret,Pierre Pompidor,Pierre-Antoine Champin,Pierre-Antoine Papon,Pierre-Edouard Portier,Pierre-Nicolas Mougel,Pierrick Bruneau,Rabih Taleb,Rachid Oulad Haj Thami,Radhouane Guermazi,Rafik Abdesselam,Raja Chiky,Rallou Thomopoulos,Rami BELKAROUI,Raphaël Couturier,Raphaël Feraud,Renaud Hostache,Renaud Lambiotte,Ricardo Baeza-Yates,Rim Faiz,Robert Bossy,Robert Laurini,Robin Brochier,Rokia Missaoui,Romain Billot,Romain Bourqui,Romain Guigourès,Romain Tavenard,Romain Vuillemot,Ronan Fablet,Ruggero G. Pensa,Rushed Kanawati,Rémi Gaudin,Rémi Gilleron,Sadok Ben Yahia,Salima Benbernou,Sameh Megrhi,Samir Amir,Samir Loudni,Sandra Bringay,Sandro Bimonte,Sarah Cohen Boulakia,Saso Dzeroski,Sayda Elmi,Selim Mimaroglu,Serge Fenet,Sergei O. Kuznetsov,Shin’Ichi Satoh,Shohei Yokoyama,Simon Fossier,Simon Malinowski,Sofiane Abbar,Sonia Djebali,Souhir Gahbiche,Stan Matwin,Stavrakas Yannis,Stefan Trausan-Matu,Stephan Bernard,Stéphane Huot,Stéphane Lopes,Stéphane Roche,Stéphane Trébucq,Suela Isaj,Sujeevan Aseervatham,Sylvain Lefebvre,Sylvie Guillaume,Sylvie Treuillet,Sébastien Adam,Sébastien Caquard,Sébastien Da Silva,Sébastien Duplessis,Sébastien Ferré,Sébastien Harispe,Sébastien Heymann,Sébastien Lafon,Sébastien Lallé,Sébastien Lefèvre,Sébastien Mustière,Taimur Qureshi,Takeaki Uno,Talel Abdessalem,Tao Wan,Tarek Hamrouni,Tarn Duong,Tassadit Bouadi,Ted Gueniche,Thabet Slimani,Thanh-Nghi Do,Thanh-Nghi Doan,Thi-Bich-Hanh Dao,Thierno Diallo,Thierry Artières,Thierry Charnois,Thierry Paquet,Thomas Baerecke,Thomas Baudel,Thomas Burger,Thomas Cerqueus,Thomas Devogele,Thomas Guyet,Thomas Ludwig,Thomas Piton,Thomas Raimbault,Thérèse Libourel,Tias Guns,Tim Van de Cruys,Toader Gherasim,Tony Bourdier,Toon Calders,Torben Bach Pedersen,Torsten Schaub,Tova Milo,Trinh Minh Tri Do,Valentin Loux,Valérie Beaudouin,Van-Hoa Nguyen,Vanda Luengo,Vasile-Marian Scuturici,Victor Gabillon,Victoria Eugenia Ospina,Vincent Courboulay,Vincent Dubois,Vincent Labatut,Vincent Lemaire,Vincent Philippé,Véronique Delcroix,Wagner Meira Jr,Wajdi Dhifli,Wei Wang,Willy Ugarte,Wissam Siblini,Xavier Aimé,Xavier Baril,Xavier Denis,Xavier Polanco,Xinyu Wang,Yahia Lebbah,Yahia Slimani,Yahya Slimani,Yakoub Salhi,Yann Dauxais,Yannick Miras,Yannick Prié,Yi Yu,Yoan Chabot,Yoann Pitarch,Yoanne Didry,Younes Abid,Younès Bennani,Youssef Chahir,Yuan Lin,Yue Feng,Zaia Alimazighi,Zakaria Elberrichi,Zhi Cheng,Zina Bouattou,Zohra Bellahsene,Zohra Ben Said,Zoltan Miklos,Éric Gaussier
Abdelheq Et-tahir Guettala,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
